19/10/17,09.31,20.2,20.66,1018.55,57.0
19/10/17,09.31,20.3,20.66,1018.54,57.0
19/10/17,09.31,20.3,20.67,1018.54,57.0
19/10/17,09.31,20.3,20.67,1018.55,57.0
19/10/17,09.32,20.3,20.67,1018.54,57.0
19/10/17,09.32,20.4,20.68,1018.53,57.0
19/10/17,09.32,20.4,20.68,1018.54,57.0
19/10/17,09.32,20.4,20.7,1018.51,57.0
19/10/17,09.33,20.3,20.7,1018.53,57.0
19/10/17,09.33,20.3,20.72,1018.53,57.0
19/10/17,09.33,20.2,20.71,1018.54,57.0
19/10/17,09.33,20.1,20.72,1018.54,57.0
19/10/17,09.34,20.5,20.74,1018.57,57.0
19/10/17,09.34,20.4,20.73,1018.51,57.0
19/10/17,09.34,20.3,20.74,1018.55,57.0
19/10/17,09.34,20.3,20.73,1018.54,57.0
19/10/17,09.35,20.2,20.72,1018.51,57.0
19/10/17,09.35,20.3,20.71,1018.53,57.0
19/10/17,09.35,20.3,20.72,1018.57,57.0
19/10/17,09.35,20.2,20.7,1018.56,57.0
19/10/17,09.35,20.2,20.71,1018.56,57.0
19/10/17,09.36,20.2,20.72,1018.54,57.0
19/10/17,09.36,20.3,20.73,1018.59,57.0
19/10/17,09.36,20.6,20.72,1018.55,57.0
19/10/17,09.36,20.4,20.74,1018.54,57.0
19/10/17,09.37,20.2,20.74,1018.59,57.0
19/10/17,09.37,20.2,20.74,1018.53,57.0
19/10/17,09.37,20.1,20.75,1018.55,57.0
19/10/17,09.37,20.4,20.81,1018.58,63.0
19/10/17,09.38,20.3,20.8,1018.56,58.0
19/10/17,09.38,20.2,20.78,1018.57,57.0
19/10/17,09.38,20.4,20.78,1018.58,58.0
19/10/17,09.38,20.3,20.79,1018.58,57.0
19/10/17,09.39,20.5,20.8,1018.59,57.0
19/10/17,09.39,20.4,20.79,1018.57,57.0
19/10/17,09.39,20.4,20.79,1018.58,57.0
19/10/17,09.39,20.5,20.8,1018.58,57.0
19/10/17,09.40,20.4,20.8,1018.58,57.0
19/10/17,09.40,20.2,20.78,1018.58,57.0
19/10/17,09.40,20.3,20.78,1018.58,57.0
19/10/17,09.40,20.2,20.78,1018.6,57.0
19/10/17,09.40,20.3,20.79,1018.61,57.0
19/10/17,09.41,20.3,20.79,1018.65,57.0
19/10/17,09.41,20.3,20.79,1018.64,57.0
19/10/17,09.41,20.2,20.79,1018.61,57.0
19/10/17,09.41,20.2,20.79,1018.62,57.0
19/10/17,09.42,20.2,20.8,1018.61,57.0
19/10/17,09.42,20.5,20.81,1018.61,57.0
19/10/17,09.42,20.3,20.82,1018.63,59.0
19/10/17,09.42,20.4,20.81,1018.65,58.0
19/10/17,09.43,20.3,20.8,1018.65,57.0
19/10/17,09.43,20.4,20.8,1018.62,57.0
19/10/17,09.43,20.4,20.81,1018.67,57.0
19/10/17,09.43,20.4,20.83,1018.63,57.0
19/10/17,09.44,20.3,20.82,1018.64,57.0
19/10/17,09.44,20.4,20.85,1018.64,57.0
19/10/17,09.44,20.4,20.85,1018.64,57.0
19/10/17,09.44,20.3,20.83,1018.62,57.0
19/10/17,09.45,20.6,20.84,1018.64,57.0
19/10/17,09.45,20.4,20.85,1018.64,58.0
19/10/17,09.45,20.5,20.84,1018.64,58.0
19/10/17,09.45,20.5,20.86,1018.68,57.0
19/10/17,09.45,20.5,20.84,1018.64,57.0
19/10/17,09.46,20.5,20.85,1018.67,57.0
19/10/17,09.46,20.3,20.84,1018.66,57.0
19/10/17,09.46,20.4,20.84,1018.66,57.0
19/10/17,09.46,20.3,20.83,1018.69,57.0
19/10/17,09.47,20.4,20.83,1018.67,57.0
19/10/17,09.47,20.4,20.82,1018.65,57.0
19/10/17,09.47,20.3,20.83,1018.67,57.0
19/10/17,09.47,20.3,20.85,1018.65,57.0
19/10/17,09.48,20.3,20.85,1018.66,57.0
19/10/17,09.48,20.4,20.85,1018.65,57.0
19/10/17,09.48,20.3,20.85,1018.66,57.0
19/10/17,09.48,20.3,20.84,1018.66,57.0
19/10/17,09.49,20.3,20.84,1018.66,57.0
19/10/17,09.49,20.2,20.83,1018.67,57.0
19/10/17,09.49,20.2,20.83,1018.66,57.0
19/10/17,09.49,20.2,20.83,1018.68,57.0
19/10/17,09.50,20.2,20.84,1018.67,57.0
19/10/17,09.50,20.2,20.84,1018.7,57.0
19/10/17,09.50,20.1,20.83,1018.7,57.0
19/10/17,09.50,20.2,20.83,1018.69,57.0
19/10/17,09.50,20.3,20.82,1018.7,57.0
19/10/17,09.51,20.3,20.81,1018.68,57.0
19/10/17,09.51,20.3,20.82,1018.71,57.0
19/10/17,09.51,20.2,20.81,1018.69,57.0
19/10/17,09.51,20.2,20.81,1018.69,57.0
19/10/17,09.52,20.3,20.81,1018.67,57.0
19/10/17,09.52,20.2,20.81,1018.71,57.0
19/10/17,09.52,20.2,20.8,1018.68,57.0
19/10/17,09.52,20.2,20.81,1018.69,57.0
19/10/17,09.53,20.2,20.8,1018.69,57.0
19/10/17,09.53,20.2,20.8,1018.7,57.0
19/10/17,09.53,20.1,20.79,1018.71,57.0
19/10/17,09.53,20.2,20.79,1018.71,57.0
19/10/17,09.54,20.1,20.79,1018.67,57.0
19/10/17,09.54,20.2,20.79,1018.73,57.0
19/10/17,09.54,20.1,20.79,1018.7,57.0
19/10/17,09.54,20.2,20.79,1018.73,57.0
19/10/17,09.55,20.2,20.79,1018.7,57.0
19/10/17,09.55,20.2,20.78,1018.69,57.0
19/10/17,09.55,20.2,20.78,1018.72,58.0
19/10/17,09.55,20.0,20.79,1018.74,58.0
19/10/17,09.56,20.2,20.78,1018.72,57.0
19/10/17,09.56,20.1,20.78,1018.7,58.0
19/10/17,09.56,20.1,20.78,1018.72,57.0
19/10/17,09.56,20.1,20.78,1018.68,58.0
19/10/17,09.56,20.1,20.77,1018.71,58.0
19/10/17,09.57,20.1,20.77,1018.68,58.0
19/10/17,09.57,20.2,20.77,1018.72,58.0
19/10/17,09.57,20.1,20.77,1018.7,58.0
19/10/17,09.57,20.1,20.77,1018.71,58.0
19/10/17,09.58,20.1,20.77,1018.72,58.0
19/10/17,09.58,20.1,20.78,1018.69,58.0
19/10/17,09.58,20.1,20.8,1018.75,58.0
19/10/17,09.58,20.1,20.82,1018.74,58.0
19/10/17,09.59,20.2,20.84,1018.67,58.0
19/10/17,09.59,20.3,20.84,1018.72,58.0
19/10/17,09.59,20.3,20.84,1018.73,58.0
19/10/17,09.59,20.2,20.83,1018.71,58.0
19/10/17,10.00,20.4,20.83,1018.74,58.0
19/10/17,10.00,20.3,20.82,1018.71,58.0
19/10/17,10.00,20.2,20.82,1018.76,58.0
19/10/17,10.00,20.2,20.82,1018.73,58.0
19/10/17,10.01,20.2,20.82,1018.73,58.0
19/10/17,10.01,20.3,20.83,1018.76,58.0
19/10/17,10.01,20.3,20.84,1018.76,58.0
19/10/17,10.01,20.3,20.84,1018.73,58.0
19/10/17,10.01,20.4,20.84,1018.73,58.0
19/10/17,10.02,20.4,20.84,1018.75,58.0
19/10/17,10.02,20.3,20.84,1018.73,58.0
19/10/17,10.02,20.2,20.84,1018.72,58.0
19/10/17,10.02,20.2,20.85,1018.75,58.0
19/10/17,10.03,20.3,20.86,1018.73,58.0
19/10/17,10.03,20.3,20.86,1018.78,58.0
19/10/17,10.03,20.3,20.87,1018.74,58.0
19/10/17,10.03,20.3,20.88,1018.75,58.0
19/10/17,10.04,20.3,20.9,1018.71,58.0
19/10/17,10.04,20.3,20.91,1018.76,58.0
19/10/17,10.04,20.3,20.91,1018.78,58.0
19/10/17,10.04,20.4,20.89,1018.71,58.0
19/10/17,10.05,20.4,20.89,1018.75,58.0
19/10/17,10.05,20.4,20.89,1018.72,58.0
19/10/17,10.05,20.4,20.88,1018.72,58.0
19/10/17,10.05,20.3,20.88,1018.73,58.0
19/10/17,10.06,20.3,20.88,1018.72,58.0
19/10/17,10.06,20.2,20.87,1018.75,58.0
19/10/17,10.06,20.3,20.88,1018.77,58.0
19/10/17,10.06,20.2,20.88,1018.73,58.0
19/10/17,10.06,20.3,20.89,1018.74,58.0
19/10/17,10.07,20.4,20.89,1018.78,58.0
19/10/17,10.07,20.4,20.89,1018.71,58.0
19/10/17,10.07,20.4,20.89,1018.74,58.0
19/10/17,10.07,20.4,20.89,1018.71,58.0
19/10/17,10.08,20.4,20.89,1018.75,58.0
19/10/17,10.08,20.3,20.89,1018.75,58.0
19/10/17,10.08,20.4,20.89,1018.7,58.0
19/10/17,10.08,20.4,20.88,1018.71,58.0
19/10/17,10.09,20.4,20.89,1018.71,58.0
19/10/17,10.09,20.4,20.89,1018.7,58.0
19/10/17,10.09,20.3,20.89,1018.71,58.0
19/10/17,10.09,20.4,20.89,1018.69,58.0
19/10/17,10.10,20.4,20.91,1018.73,58.0
19/10/17,10.10,20.4,20.91,1018.76,58.0
19/10/17,10.10,20.4,20.91,1018.73,58.0
19/10/17,10.10,20.5,20.91,1018.71,58.0
19/10/17,10.11,20.4,20.92,1018.7,58.0
19/10/17,10.11,20.4,20.93,1018.73,58.0
19/10/17,10.11,20.4,20.92,1018.67,58.0
19/10/17,10.11,20.5,20.93,1018.69,58.0
19/10/17,10.11,20.5,20.92,1018.7,58.0
19/10/17,10.12,20.4,20.92,1018.72,58.0
19/10/17,10.12,20.4,20.92,1018.71,58.0
19/10/17,10.12,20.5,20.91,1018.7,58.0
19/10/17,10.12,20.5,20.92,1018.71,58.0
19/10/17,10.13,20.5,20.93,1018.71,58.0
19/10/17,10.13,20.5,20.93,1018.71,58.0
19/10/17,10.13,20.5,20.93,1018.7,58.0
19/10/17,10.13,20.6,20.93,1018.69,58.0
19/10/17,10.14,20.5,20.93,1018.71,58.0
19/10/17,10.14,20.5,20.93,1018.72,58.0
19/10/17,10.14,20.5,20.94,1018.7,58.0
19/10/17,10.14,20.5,20.94,1018.72,58.0
19/10/17,10.15,20.5,20.94,1018.72,58.0
19/10/17,10.15,20.5,20.94,1018.73,58.0
19/10/17,10.15,20.5,20.94,1018.73,58.0
19/10/17,10.15,20.5,20.94,1018.71,58.0
19/10/17,10.16,20.5,20.94,1018.75,58.0
19/10/17,10.16,20.5,20.94,1018.72,58.0
19/10/17,10.16,20.5,20.94,1018.73,58.0
19/10/17,10.16,20.5,20.96,1018.75,58.0
19/10/17,10.16,20.4,20.96,1018.75,58.0
19/10/17,10.17,20.5,20.96,1018.72,58.0
19/10/17,10.17,20.5,20.96,1018.75,58.0
19/10/17,10.17,20.5,20.96,1018.75,58.0
19/10/17,10.17,20.5,20.95,1018.72,58.0
19/10/17,10.18,20.5,20.96,1018.71,58.0
19/10/17,10.18,20.5,20.96,1018.76,58.0
19/10/17,10.18,20.5,20.95,1018.73,58.0
19/10/17,10.18,20.4,20.96,1018.75,58.0
19/10/17,10.19,20.5,20.96,1018.74,58.0
19/10/17,10.19,20.6,20.97,1018.77,58.0
19/10/17,10.19,20.5,20.97,1018.73,58.0
19/10/17,10.19,20.5,20.97,1018.72,58.0
19/10/17,10.20,20.5,20.97,1018.73,58.0
19/10/17,10.20,20.5,20.98,1018.75,58.0
19/10/17,10.20,20.5,20.98,1018.74,58.0
19/10/17,10.20,20.6,20.98,1018.74,58.0
19/10/17,10.21,20.6,20.99,1018.75,58.0
19/10/17,10.21,20.6,20.99,1018.75,58.0
19/10/17,10.21,20.5,21.01,1018.76,58.0
19/10/17,10.21,20.6,21.0,1018.75,58.0
19/10/17,10.21,20.6,21.0,1018.73,58.0
19/10/17,10.22,20.5,21.0,1018.71,58.0
19/10/17,10.22,20.6,21.0,1018.75,58.0
19/10/17,10.22,20.6,21.0,1018.74,58.0
19/10/17,10.22,20.5,21.0,1018.73,58.0
19/10/17,10.23,20.5,21.0,1018.75,58.0
19/10/17,10.23,20.6,21.01,1018.77,58.0
19/10/17,10.23,20.5,21.01,1018.75,58.0
19/10/17,10.23,20.6,21.01,1018.75,58.0
19/10/17,10.24,20.6,21.01,1018.74,58.0
19/10/17,10.24,20.6,21.01,1018.72,58.0
19/10/17,10.24,20.6,21.02,1018.75,58.0
19/10/17,10.24,20.6,21.01,1018.75,58.0
19/10/17,10.25,20.6,21.01,1018.75,59.0
19/10/17,10.25,20.6,21.01,1018.73,58.0
19/10/17,10.25,20.6,21.03,1018.76,58.0
19/10/17,10.25,20.5,21.02,1018.73,58.0
19/10/17,10.26,20.4,21.03,1018.75,58.0
19/10/17,10.26,20.5,21.05,1018.77,58.0
19/10/17,10.26,20.5,21.05,1018.74,58.0
19/10/17,10.26,20.4,21.05,1018.77,58.0
19/10/17,10.27,20.4,21.03,1018.75,58.0
19/10/17,10.27,20.4,21.03,1018.75,58.0
19/10/17,10.27,20.5,21.03,1018.78,58.0
19/10/17,10.27,20.5,21.01,1018.73,58.0
19/10/17,10.27,20.5,21.01,1018.75,58.0
19/10/17,10.28,20.4,21.01,1018.75,58.0
19/10/17,10.28,20.4,21.01,1018.77,58.0
19/10/17,10.28,20.4,21.01,1018.74,58.0
19/10/17,10.28,20.4,21.02,1018.76,58.0
19/10/17,10.29,20.5,21.02,1018.77,58.0
19/10/17,10.29,20.4,21.02,1018.76,58.0
19/10/17,10.29,20.4,21.02,1018.77,58.0
19/10/17,10.29,20.4,21.02,1018.78,58.0
19/10/17,10.30,20.4,21.01,1018.73,58.0
19/10/17,10.30,20.4,21.01,1018.77,58.0
19/10/17,10.30,20.4,21.01,1018.79,58.0
19/10/17,10.30,20.5,21.0,1018.77,58.0
19/10/17,10.31,20.5,21.01,1018.78,58.0
19/10/17,10.31,20.5,21.0,1018.78,58.0
19/10/17,10.31,20.5,21.0,1018.76,58.0
19/10/17,10.31,20.4,21.01,1018.78,58.0
19/10/17,10.32,20.4,21.0,1018.78,58.0
19/10/17,10.32,20.4,21.0,1018.77,58.0
19/10/17,10.32,20.4,21.0,1018.76,58.0
19/10/17,10.32,20.4,20.99,1018.74,58.0
19/10/17,10.32,20.4,21.0,1018.75,58.0
19/10/17,10.33,20.5,21.0,1018.77,58.0
19/10/17,10.33,20.5,21.0,1018.76,58.0
19/10/17,10.33,20.4,21.0,1018.77,58.0
19/10/17,10.33,20.5,21.0,1018.75,58.0
19/10/17,10.34,20.4,20.99,1018.76,58.0
19/10/17,10.34,20.4,21.0,1018.77,58.0
19/10/17,10.34,20.5,21.0,1018.73,58.0
19/10/17,10.34,20.4,21.0,1018.78,58.0
19/10/17,10.35,20.4,20.99,1018.78,58.0
19/10/17,10.35,20.4,20.99,1018.76,58.0
19/10/17,10.35,20.5,20.99,1018.77,58.0
19/10/17,10.35,20.4,20.99,1018.76,58.0
19/10/17,10.36,20.4,20.99,1018.79,58.0
19/10/17,10.36,20.3,21.0,1018.77,58.0
19/10/17,10.36,20.4,21.01,1018.75,58.0
19/10/17,10.36,20.4,21.02,1018.75,58.0
19/10/17,10.37,20.3,21.0,1018.78,58.0
19/10/17,10.37,20.5,21.0,1018.76,59.0
19/10/17,10.37,20.4,21.0,1018.76,59.0
19/10/17,10.37,20.3,21.0,1018.75,59.0
19/10/17,10.37,20.3,21.0,1018.77,59.0
19/10/17,10.38,20.3,21.0,1018.78,59.0
19/10/17,10.38,20.4,21.0,1018.75,59.0
19/10/17,10.38,20.4,21.01,1018.76,59.0
19/10/17,10.38,20.5,21.03,1018.76,59.0
19/10/17,10.39,20.4,21.03,1018.77,59.0
19/10/17,10.39,20.4,21.03,1018.76,59.0
19/10/17,10.39,20.4,21.02,1018.78,59.0
19/10/17,10.39,20.3,21.01,1018.75,59.0
19/10/17,10.40,20.3,21.01,1018.74,59.0
19/10/17,10.40,20.3,21.01,1018.74,59.0
19/10/17,10.40,20.5,21.0,1018.71,59.0
19/10/17,10.40,20.4,21.0,1018.72,59.0
19/10/17,10.41,20.4,21.0,1018.73,59.0
19/10/17,10.41,20.3,21.0,1018.77,59.0
19/10/17,10.41,20.4,21.0,1018.75,59.0
19/10/17,10.41,20.5,21.0,1018.75,59.0
19/10/17,10.42,20.4,20.99,1018.74,59.0
19/10/17,10.42,20.4,20.99,1018.74,59.0
19/10/17,10.42,20.3,20.99,1018.75,59.0
19/10/17,10.42,20.2,20.99,1018.77,58.0
19/10/17,10.42,20.3,20.98,1018.72,59.0
19/10/17,10.43,20.3,20.98,1018.74,59.0
19/10/17,10.43,20.4,21.0,1018.76,59.0
19/10/17,10.43,20.4,21.01,1018.76,59.0
19/10/17,10.43,20.3,21.01,1018.75,59.0
19/10/17,10.44,20.3,21.01,1018.75,59.0
19/10/17,10.44,20.4,21.02,1018.76,59.0
19/10/17,10.44,20.4,21.02,1018.78,59.0
19/10/17,10.44,20.4,21.02,1018.76,59.0
19/10/17,10.45,20.4,21.02,1018.75,59.0
19/10/17,10.45,20.4,21.03,1018.76,59.0
19/10/17,10.45,20.4,21.02,1018.77,59.0
19/10/17,10.45,20.5,21.04,1018.81,59.0
19/10/17,10.46,20.6,21.06,1018.79,59.0
19/10/17,10.46,20.6,21.06,1018.81,59.0
19/10/17,10.46,20.6,21.05,1018.8,59.0
19/10/17,10.46,20.6,21.05,1018.83,59.0
19/10/17,10.47,20.5,21.05,1018.82,59.0
19/10/17,10.47,20.6,21.05,1018.85,59.0
19/10/17,10.47,20.5,21.06,1018.83,59.0
19/10/17,10.47,20.5,21.06,1018.81,59.0
19/10/17,10.47,20.6,21.07,1018.84,59.0
19/10/17,10.48,20.5,21.07,1018.82,59.0
19/10/17,10.48,20.6,21.06,1018.86,59.0
19/10/17,10.48,20.6,21.06,1018.81,59.0
19/10/17,10.48,20.6,21.06,1018.84,59.0
19/10/17,10.49,20.5,21.06,1018.85,59.0
19/10/17,10.49,20.5,21.06,1018.82,59.0
19/10/17,10.49,20.5,21.07,1018.82,59.0
19/10/17,10.49,20.6,21.07,1018.8,59.0
19/10/17,10.50,20.6,21.09,1018.84,59.0
19/10/17,10.50,20.6,21.08,1018.85,59.0
19/10/17,10.50,20.6,21.08,1018.82,59.0
19/10/17,10.50,20.5,21.08,1018.87,59.0
19/10/17,10.51,20.5,21.07,1018.83,59.0
19/10/17,10.51,20.4,21.09,1018.82,59.0
19/10/17,10.51,20.5,21.08,1018.83,59.0
19/10/17,10.51,20.5,21.08,1018.79,59.0
19/10/17,10.52,20.6,21.1,1018.81,59.0
19/10/17,10.52,20.6,21.1,1018.83,59.0
19/10/17,10.52,20.6,21.1,1018.81,59.0
19/10/17,10.52,20.5,21.1,1018.79,59.0
19/10/17,10.52,20.5,21.1,1018.81,59.0
19/10/17,10.53,20.7,21.1,1018.78,59.0
19/10/17,10.53,20.6,21.1,1018.8,59.0
19/10/17,10.53,20.5,21.1,1018.76,59.0
19/10/17,10.53,20.6,21.1,1018.81,59.0
19/10/17,10.54,20.5,21.1,1018.77,59.0
19/10/17,10.54,20.5,21.1,1018.75,59.0
19/10/17,10.54,20.6,21.11,1018.79,59.0
19/10/17,10.54,20.5,21.11,1018.77,59.0
19/10/17,10.55,20.6,21.12,1018.77,59.0
19/10/17,10.55,20.6,21.12,1018.8,59.0
19/10/17,10.55,20.5,21.13,1018.77,59.0
19/10/17,10.55,20.5,21.13,1018.79,59.0
19/10/17,10.56,20.6,21.12,1018.76,59.0
19/10/17,10.56,20.5,21.11,1018.78,59.0
19/10/17,10.56,20.5,21.11,1018.77,59.0
19/10/17,10.56,20.5,21.11,1018.78,59.0
19/10/17,10.57,20.6,21.11,1018.79,59.0
19/10/17,10.57,20.7,21.11,1018.8,59.0
19/10/17,10.57,20.6,21.11,1018.78,59.0
19/10/17,10.57,20.4,21.11,1018.82,59.0
19/10/17,10.58,20.6,21.11,1018.82,59.0
19/10/17,10.58,20.6,21.11,1018.84,59.0
19/10/17,10.58,20.6,21.12,1018.82,59.0
19/10/17,10.58,20.6,21.12,1018.81,59.0
19/10/17,10.58,20.6,21.12,1018.83,59.0
19/10/17,10.59,20.6,21.12,1018.81,59.0
19/10/17,10.59,20.6,21.12,1018.81,59.0
19/10/17,10.59,20.7,21.12,1018.82,59.0
19/10/17,10.59,20.7,21.12,1018.82,59.0
19/10/17,11.00,20.6,21.12,1018.8,59.0
19/10/17,11.00,20.6,21.12,1018.8,59.0
19/10/17,11.00,20.6,21.11,1018.81,59.0
19/10/17,11.00,20.6,21.11,1018.82,59.0
19/10/17,11.01,20.6,21.12,1018.84,59.0
19/10/17,11.01,20.6,21.11,1018.81,59.0
19/10/17,11.01,20.7,21.11,1018.8,59.0
19/10/17,11.01,20.7,21.12,1018.83,59.0
19/10/17,11.02,20.6,21.11,1018.82,59.0
19/10/17,11.02,20.6,21.11,1018.81,59.0
19/10/17,11.02,20.6,21.11,1018.81,59.0
19/10/17,11.02,20.6,21.13,1018.84,59.0
19/10/17,11.03,20.6,21.13,1018.82,59.0
19/10/17,11.03,20.6,21.14,1018.79,59.0
19/10/17,11.03,20.6,21.15,1018.83,59.0
19/10/17,11.03,20.6,21.16,1018.83,59.0
19/10/17,11.03,20.5,21.15,1018.82,59.0
19/10/17,11.04,20.6,21.15,1018.83,59.0
19/10/17,11.04,20.6,21.16,1018.79,59.0
19/10/17,11.04,20.4,21.16,1018.8,59.0
19/10/17,11.04,20.6,21.15,1018.8,59.0
19/10/17,11.05,20.6,21.16,1018.78,59.0
19/10/17,11.05,20.6,21.16,1018.77,59.0
19/10/17,11.05,20.6,21.16,1018.83,59.0
19/10/17,11.05,20.8,21.17,1018.8,59.0
19/10/17,11.06,20.6,21.17,1018.8,59.0
19/10/17,11.06,20.7,21.16,1018.78,59.0
19/10/17,11.06,20.7,21.16,1018.76,59.0
19/10/17,11.06,20.7,21.18,1018.8,59.0
19/10/17,11.07,20.6,21.21,1018.78,59.0
19/10/17,11.07,20.6,21.22,1018.81,59.0
19/10/17,11.07,20.6,21.21,1018.76,59.0
19/10/17,11.07,20.7,21.2,1018.8,59.0
19/10/17,11.08,20.7,21.19,1018.82,59.0
19/10/17,11.08,20.7,21.2,1018.79,59.0
